application_domain,task_type,question_format,QA_list,time_series_raw,question_text,time_series_norm,statistical_features,model_response
Healthcare,multiple_choice,multiple_choice,"""question"": ""Based on the data points [14.12, 14.28, 13.66, 13.56, 14.03, 15.19, 17.25, 18.84, 20.78, 22.31, 23.84, 25.84, 27.25, 29.41, 31.09, 31.0, 29.56, 27.03, 24.62, 21.81, 20.06, 18.44, 17.44, 17.78], what is the most accurate description of the trend over these values? A) Strong upward trend B) Strong downward trend C) Flat trend D) Volatile with no clear trend"", ""answer"": ""A) Strong upward trend. The data shows a clear increase from 14.12 to 31.09, indicating a strong upward trend, followed by a slight decrease towards the end of the series.""","[14.12, 14.28, 13.66, 13.56, 14.03, 15.19, 17.25, 18.84, 20.78, 22.31, 23.84, 25.84, 27.25, 29.41, 31.09, 31.0, 29.56, 27.03, 24.62, 21.81, 20.06, 18.44, 17.44, 17.78]","Based on the data points <ts>, what is the most accurate description of the trend over these values? A) Strong upward trend B) Strong downward trend C) Flat trend D) Volatile with no clear trend","[-1.228804, -1.201098, -1.308459, -1.325775, -1.244389, -1.043521, -0.686806, -0.411477, -0.075542, 0.189396, 0.454335, 0.80066, 1.044819, 1.41885, 1.709763, 1.694179, 1.444825, 1.006724, 0.589402, 0.102815, -0.200219, -0.480742, -0.653905, -0.59503]","{'mean': 21.21625, 'std': 5.774922, 'min': 13.56, 'max': 31.09, 'median': 20.42}","D) Volatile with no clear trend. The data points fluctuate without a clear upward or downward movement, indicating a more volatile pattern rather than a consistent trend."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Compare the variability in the segments [29.78, 30.38, 32.38, 33.16, 33.59, 32.5, 31.38, 29.0, 27.12, 25.12, 25.81, 26.16] and [11.03, 10.12, 10.66, 10.44, 9.28, 9.59, 8.91, 7.44, 6.16, 5.13]. Which segment shows greater variability? a) First segment b) Second segment"", ""answer"": ""a) First segment. The first segment has a larger range of variation (from 29.78 to 33.59, which is a range of 3.81), compared to the second segment where the numbers incrementally decrease without significant jumps.""","[29.78, 30.38, 32.38, 33.16, 33.59, 32.5, 31.38, 29.0, 27.12, 25.12, 25.81, 26.16]","Compare the variability in the segments <ts> and [11.03, 10.12, 10.66, 10.44, 9.28, 9.59, 8.91, 7.44, 6.16, 5.13]. Which segment shows greater variability? a) First segment b) Second segment","[0.028121, 0.234728, 0.923415, 1.192004, 1.340071, 0.964737, 0.579072, -0.240467, -0.887833, -1.576521, -1.338924, -1.218403]","{'mean': 29.698333, 'std': 2.904074, 'min': 25.12, 'max': 33.59, 'median': 30.08}","b) Second segment. The second segment has larger fluctuations, with values ranging from 5.13 to 33.59, compared to the first segment, which has a more gradual increase and decrease."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Compare the two halves of the dataset: First half [13.88, 13.25, 9.69, 6.03, 3.97, 1.59, -2.44, -5.5, -5.09, -2.06, -0.06, 2.22] and second half [6.5, 12.0, 16.72, 19.0, 22.19, 26.56, 29.41, 28.75, 27.12, 26.81, 25.81, 22.19]. Which half has higher volatility? Options: (A) First half (B) Second half"", ""answer"": ""A) First half. The first half of the series fluctuates from positive values to negative and back, which is more volatile than the consistently increasing values observed in the second half.""","[13.88, 13.25, 9.69, 6.03, 3.97, 1.59, -2.44, -5.5, -5.09, -2.06, -0.06, 2.22]","Compare the two halves of the dataset: First half <ts> and second half [6.5, 12.0, 16.72, 19.0, 22.19, 26.56, 29.41, 28.75, 27.12, 26.81, 25.81, 22.19]. Which half has higher volatility? Options: (A) First half (B) Second half","[1.721495, 1.622209, 1.06116, 0.484351, 0.159699, -0.215384, -0.850504, -1.332754, -1.268139, -0.790617, -0.475421, -0.116097]","{'mean': 2.956667, 'std': 6.345259, 'min': -5.5, 'max': 13.88, 'median': 1.905}","Option (A) First half has higher volatility. Volatility is measured by the range of values. The first half has a larger range compared to the second half, which has a smaller range."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Does the data show a structural break? Consider the points [22.84, 22.62, 23.25, 24.88, 25.34, 24.34, 23.38, 23.94, 24.34, 52.34, 49.03, 45.41]. Options: (A) Yes, at 24.34, (B) Yes, at 52.34, (C) No"", ""answer"": ""B. Yes, at 52.34. This point marks a major change from 24.34 to 52.34, indicating a structural break crossing into a new regime of higher values.""","[22.84, 22.62, 23.25, 24.88, 25.34, 24.34, 23.38, 23.94, 24.34, 52.34, 49.03, 45.41]","Does the data show a structural break? Consider the points <ts>. Options: (A) Yes, at 24.34, (B) Yes, at 52.34, (C) No","[-0.666096, -0.686164, -0.628698, -0.480018, -0.438059, -0.529274, -0.61684, -0.56576, -0.529274, 2.024741, 1.72282, 1.392622]","{'mean': 30.1425, 'std': 10.96313, 'min': 22.62, 'max': 52.34, 'median': 24.34}","Answer: (B) Yes, at 52.34. Reasoning: The data shows a significant increase from 24.34 to 52.34, indicating a structural break in the data."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Does the selected data set: [-6645.49, -6646.45, -6651.06, -6648.85, -6647.63, -6650.34, -6649.96, -6651.26, -6656.75, -6663.85, -6669.6, -6672.18, -6672.53, -6676.03, -6678.63, -6677.73, -6676.81, -6672.12, -6675.35, -6678.18, -6674.19, -6668.93, -6665.8, -6666.97] show signs of seasonality? Options: A) Yes, B) No"", ""answer"": ""B) No. There are no regular, repeating patterns in this set of data points that would suggest seasonality. The movements appear to be random fluctuation rather than periodic cycles.""","[-6645.49, -6646.45, -6651.06, -6648.85, -6647.63, -6650.34, -6649.96, -6651.26, -6656.75, -6663.85, -6669.6, -6672.18, -6672.53, -6676.03, -6678.63, -6677.73, -6676.81, -6672.12, -6675.35, -6678.18, -6674.19, -6668.93, -6665.8, -6666.97]","Does the selected data set: <ts> show signs of seasonality? Options: A) Yes, B) No","[1.573241, 1.491773, 1.100558, 1.288104, 1.391636, 1.161659, 1.193907, 1.083586, 0.617692, 0.015169, -0.472789, -0.691734, -0.721436, -1.018454, -1.239096, -1.16272, -1.084646, -0.686642, -0.960747, -1.200908, -0.862307, -0.415931, -0.150312, -0.249601]","{'mean': -6664.02875, 'std': 11.783793, 'min': -6678.63, 'max': -6645.49, 'median': -6667.95}",B) No. The data does not show a clear repeating pattern that would indicate seasonality. The values fluctuate without a consistent periodic pattern.
Healthcare,multiple_choice,multiple_choice,"""question"": ""What is the percentage change from the first data point (5817.41) to the last data point (5838.23) in the series [5817.41, 5816.32, 5817.11, 5817.91, 5818.59, 5817.83, 5823.61, 5832.23, 5828.06, 5822.74, 5824.6, 5826.66, 5827.65, 5829.25, 5833.01, 5838.4, 5838.5, 5843.3, 5847.38, 5843.57, 5848.45, 5851.57, 5851.81, 5838.23]? (A) 0.36% (B) 0.72% (C) 1.46% (D) 2.10%"", ""answer"": ""C) 1.46%. The percentage change is calculated as ((5838.23 - 5817.41) / 5817.41) * 100 = (20.82 / 5817.41) * 100 = 0.003578 * 100 ≈ 1.46%.""","[5817.41, 5816.32, 5817.11, 5817.91, 5818.59, 5817.83, 5823.61, 5832.23, 5828.06, 5822.74, 5824.6, 5826.66, 5827.65, 5829.25, 5833.01, 5838.4, 5838.5, 5843.3, 5847.38, 5843.57, 5848.45, 5851.57, 5851.81, 5838.23]",What is the percentage change from the first data point (5817.41) to the last data point (5838.23) in the series <ts>? (A) 0.36% (B) 0.72% (C) 1.46% (D) 2.10%,"[-1.213645, -1.308037, -1.239624, -1.170345, -1.111458, -1.177273, -0.676733, 0.069748, -0.291369, -0.752074, -0.591, -0.412607, -0.326874, -0.188316, 0.137295, 0.604062, 0.612722, 1.028396, 1.381718, 1.051777, 1.474379, 1.744567, 1.765351, 0.58934]","{'mean': 5831.424583, 'std': 11.547517, 'min': 5816.32, 'max': 5851.81, 'median': 5828.655}",B) 0.72%. The percentage change is calculated as (5838.23 - 5817.41) / 5817.41 * 100 = 0.72%.
Nature,multiple_choice,multiple_choice,"""question"": ""What is the mode of the data points [-0.06, -0.06, -0.06, -0.06, -0.06, -0.05, -0.06, -0.06, -0.05, -0.06, -0.06, -0.06, -0.05, -0.06, -0.06, -0.05, -0.06, -0.06, -0.06, -0.05, -0.06, -0.06, -0.05, -0.06]? Options: a) -0.05 b) -0.06"", ""answer"": ""b) -0.06. The mode is the value that appears most frequently in a data set, in this case, -0.06 appears more frequently than -0.05.""","[-0.06, -0.06, -0.06, -0.06, -0.06, -0.05, -0.06, -0.06, -0.05, -0.06, -0.06, -0.06, -0.05, -0.06, -0.06, -0.05, -0.06, -0.06, -0.06, -0.05, -0.06, -0.06, -0.05, -0.06]",What is the mode of the data points <ts>? Options: a) -0.05 b) -0.06,"[-0.57735, -0.57735, -0.57735, -0.57735, -0.57735, 1.732051, -0.57735, -0.57735, 1.732051, -0.57735, -0.57735, -0.57735, 1.732051, -0.57735, -0.57735, 1.732051, -0.57735, -0.57735, -0.57735, 1.732051, -0.57735, -0.57735, 1.732051, -0.57735]","{'mean': -0.0575, 'std': 0.00433, 'min': -0.06, 'max': -0.05, 'median': -0.06}","b) -0.06. The data points predominantly hover around -0.06, indicating a mode of -0.06."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Does the time series data [11.75, 9.91, 9.16, 6.91, 3.81, 2.75, 4.38, 6.44, 7.56, 9.91, 14.72, 19.03, 21.62, 23.06, 26.41, 29.66, 30.81, 30.22, 31.0, 32.38, 32.22, 30.16, 28.94, 28.72] show a cyclical pattern? A) Yes B) No"", ""answer"": ""B) No. Although the data shows some variability, it doesn't present consistent cycles typical of a cyclical pattern over a period required to indicate a cyclical nature.""","[11.75, 9.91, 9.16, 6.91, 3.81, 2.75, 4.38, 6.44, 7.56, 9.91, 14.72, 19.03, 21.62, 23.06, 26.41, 29.66, 30.81, 30.22, 31.0, 32.38, 32.22, 30.16, 28.94, 28.72]",Does the time series data <ts> show a cyclical pattern? A) Yes B) No,"[-0.660093, -0.832037, -0.902123, -1.112381, -1.40207, -1.501125, -1.348805, -1.156302, -1.05164, -0.832037, -0.382553, 0.020208, 0.262238, 0.396803, 0.709854, 1.01356, 1.121025, 1.065891, 1.13878, 1.267739, 1.252787, 1.060284, 0.946278, 0.925719]","{'mean': 18.81375, 'std': 10.701141, 'min': 2.75, 'max': 32.38, 'median': 20.325}","B) No. The data does not show a clear cyclical pattern. Instead, it shows a general upward trend followed by a decline, but there is no repeated cycle or periodic fluctuations."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Based on the data points [0.69, 0.7, 0.7, 0.69, 0.68, 0.66, 0.65, 0.63, 0.61, 0.59, 0.57, 0.55, 0.52, 0.5, 0.48, 0.46, 0.44, 0.43, 0.41, 0.4, 0.38, 0.37, 0.36, 0.35], what can be said about the volatility?"", ""answer"": ""There is a moderate level of volatility. The values show a gradual declining trend from 0.69 to 0.35 with small fluctuations. Though the data steadily decreases, the small variability suggests moderate volatility, mainly due to the consistent downward movement with minor fluctuations.""","[0.69, 0.7, 0.7, 0.69, 0.68, 0.66, 0.65, 0.63, 0.61, 0.59, 0.57, 0.55, 0.52, 0.5, 0.48, 0.46, 0.44, 0.43, 0.41, 0.4, 0.38, 0.37, 0.36, 0.35]","Based on the data points <ts>, what can be said about the volatility?","[1.287514, 1.370135, 1.370135, 1.287514, 1.204892, 1.03965, 0.957029, 0.791786, 0.626544, 0.461302, 0.296059, 0.130817, -0.117047, -0.282289, -0.447531, -0.612774, -0.778016, -0.860637, -1.02588, -1.108501, -1.273743, -1.356365, -1.438986, -1.521607]","{'mean': 0.534167, 'std': 0.121034, 'min': 0.35, 'max': 0.7, 'median': 0.535}","Based on the data points, the volatility is relatively low as the values generally show a consistent upward trend followed by a downward trend, indicating minimal fluctuations."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Assess the volatility in the following sequence: [22.75, 22.22, 23.31, 25.44, 25.88, 24.59, 24.03, 24.88, 25.31, 23.59, 23.12, 24.94, 27.59, 28.12, 27.47, 28.09, 28.47, 26.31, 22.78, 21.16, 20.97, 20.41, 18.88, 18.78]. Options: a) Low, b) Moderate, c) High"", ""answer"": ""b) Moderate. This section shows consistent fluctuations, with changes around 3-5 units but not erratic enough to classify as high volatility.""","[22.75, 22.22, 23.31, 25.44, 25.88, 24.59, 24.03, 24.88, 25.31, 23.59, 23.12, 24.94, 27.59, 28.12, 27.47, 28.09, 28.47, 26.31, 22.78, 21.16, 20.97, 20.41, 18.88, 18.78]","Assess the volatility in the following sequence: <ts>. Options: a) Low, b) Moderate, c) High","[-0.497788, -0.68914, -0.295604, 0.473417, 0.632276, 0.166531, -0.035653, 0.271233, 0.426482, -0.194512, -0.364202, 0.292896, 1.249659, 1.441012, 1.206334, 1.430181, 1.567377, 0.787524, -0.486956, -1.071846, -1.140444, -1.342628, -1.895023, -1.931127]","{'mean': 24.12875, 'std': 2.769755, 'min': 18.78, 'max': 28.47, 'median': 24.31}","c) High. The data shows significant fluctuations with large changes in values, indicating high volatility."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Looking at the data points [11.5, 15.0, 20.0, 23.5, 27.5, 31.0, 34.5, 36.5, 39.0, 40.5, 42.5, 42.5, 46.5, 48.0, 49.5, 50.5, 50.0, 51.0, 52.0, 52.0, 51.0, 49.0, 46.0, 43.5], is there a point that stands out as an anomaly? Options: (A) None, (B) 42.5, (C) 46.5, (D) 50.5"", ""answer"": ""A) None. There are no obvious anomalies in the data, as all points follow a generally increasing trend without any point deviating significantly from this trend.""","[11.5, 15.0, 20.0, 23.5, 27.5, 31.0, 34.5, 36.5, 39.0, 40.5, 42.5, 42.5, 46.5, 48.0, 49.5, 50.5, 50.0, 51.0, 52.0, 52.0, 51.0, 49.0, 46.0, 43.5]","Looking at the data points <ts>, is there a point that stands out as an anomaly? Options: (A) None, (B) 42.5, (C) 46.5, (D) 50.5","[-2.346976, -2.055771, -1.639763, -1.348558, -1.015752, -0.724547, -0.433341, -0.266938, -0.058934, 0.065868, 0.232271, 0.232271, 0.565077, 0.689879, 0.814682, 0.897883, 0.856282, 0.939484, 1.022685, 1.022685, 0.939484, 0.773081, 0.523476, 0.315472]","{'mean': 39.708333, 'std': 12.01901, 'min': 11.5, 'max': 52.0, 'median': 43.0}","Option (C) 46.5 is the correct answer. The data points show a consistent upward trend, but 46.5 is an anomaly as it is significantly lower than the surrounding values, indicating a potential outlier."
Healthcare,multiple_choice,multiple_choice,"""question"": ""In the data sample [16.97, 16.91, 15.19, 15.09, 17.0, 18.09, 17.16, 16.06, 16.41, 16.62, 14.47, 12.34, 12.72, 14.69, 14.59, 13.84, 14.5, 16.41, 17.38, 15.81, 14.69, 15.62, 16.31, 15.0], is there a notable structural change? (A) At 14.5, (B) No change, (C) At 12.34, (D) At 18.09."", ""answer"": ""(C) At 12.34. This value represents a significant dip that could be considered a structural change or break from the surrounding context of the data.""","[16.97, 16.91, 15.19, 15.09, 17.0, 18.09, 17.16, 16.06, 16.41, 16.62, 14.47, 12.34, 12.72, 14.69, 14.59, 13.84, 14.5, 16.41, 17.38, 15.81, 14.69, 15.62, 16.31, 15.0]","In the data sample <ts>, is there a notable structural change? (A) At 14.5, (B) No change, (C) At 12.34, (D) At 18.09.","[0.98, 0.937761, -0.273086, -0.343484, 1.00112, 1.768459, 1.113757, 0.339378, 0.585771, 0.733607, -0.779952, -2.279432, -2.011919, -0.625076, -0.695475, -1.22346, -0.758833, 0.585771, 1.268632, 0.163382, -0.625076, 0.029626, 0.515373, -0.406842]","{'mean': 15.577917, 'std': 1.420493, 'min': 12.34, 'max': 18.09, 'median': 15.715}","Answer: (C) At 12.34. Reasoning: The data shows a significant drop from 16.97 to 12.34, indicating a structural change in the data pattern."
Healthcare,multiple_choice,multiple_choice,"""question"": ""Compare the movements in the following subsets: A) [-8104.85, -8102.94, -8103.06, -8101.78] B) [-8114.82, -8116.59, -8115.11, -8113.98] Which subset has the larger range of fluctuation? 
A) Set A 
B) Set B"", ""answer"": ""A) Set A. The values in Set A fluctuate from -8104.85 to -8101.78, showing a larger fluctuation range compared to Set B, which has closer values, more tightly grouped around -8115.""","[-8104.85, -8102.94, -8103.06, -8101.78]","Compare the movements in the following subsets: A) <ts> B) [-8114.82, -8116.59, -8115.11, -8113.98] Which subset has the larger range of fluctuation? 
A) Set A 
B) Set B","[-1.542005, 0.19816, 0.08883, 1.255015]","{'mean': -8103.1575, 'std': 1.097597, 'min': -8104.85, 'max': -8101.78, 'median': -8103.0}","B) Set B. The range of fluctuation in Set B is larger as it starts lower and ends higher compared to Set A, which starts higher but ends lower."
Web,multiple_choice,multiple_choice,"""question"": ""Based on the data points [11.0, 41.0, 22.0, 15.0, 42.0, 17.0, 11.0, 19.0, 24.0, 21.0, 21.0, 24.0, 18.0, 34.0, 24.0, 12.0, 18.0, 13.0, 51.0, 28.0, 18.0, 19.0, 13.0, 25.0], is there evidence of seasonality? A) Yes B) No"", ""answer"": ""B) No. There is no clear seasonality in these data points as there is no consistent pattern or cycle that repeats over time.""","[11.0, 41.0, 22.0, 15.0, 42.0, 17.0, 11.0, 19.0, 24.0, 21.0, 21.0, 24.0, 18.0, 34.0, 24.0, 12.0, 18.0, 13.0, 51.0, 28.0, 18.0, 19.0, 13.0, 25.0]","Based on the data points <ts>, is there evidence of seasonality? A) Yes B) No","[-1.144208, 1.829907, -0.053699, -0.747659, 1.929044, -0.549385, -1.144208, -0.351111, 0.144575, -0.152836, -0.152836, 0.144575, -0.450248, 1.135947, 0.144575, -1.045071, -0.450248, -0.945934, 2.821278, 0.541124, -0.450248, -0.351111, -0.945934, 0.243712]","{'mean': 22.541667, 'std': 10.087034, 'min': 11.0, 'max': 51.0, 'median': 20.0}",B) No. The data does not show a repeating pattern or cycle that would indicate seasonality. The values fluctuate without a consistent periodic pattern.
Nature,multiple_choice,multiple_choice,"""question"": ""What kind of pattern is visible in the data series [32.8, 32.8, 33.4, 31.7, 30.0, 31.1, 32.1, 31.7, 31.6, 32.1, 32.1, 32.2, 32.5, 32.7, 32.9, 32.5, 33.3, 35.2, 39.4, 30.6, 26.1, 31.6, 32.7, 32.7]? A) Seasonal pattern B) Trend C) Cyclical pattern D) Random fluctuation"", ""answer"": ""D) Random fluctuation. The series shows irregular up and down movements with no clear trend, cyclical or seasonal pattern visible.""","[32.8, 32.8, 33.4, 31.7, 30.0, 31.1, 32.1, 31.7, 31.6, 32.1, 32.1, 32.2, 32.5, 32.7, 32.9, 32.5, 33.3, 35.2, 39.4, 30.6, 26.1, 31.6, 32.7, 32.7]",What kind of pattern is visible in the data series <ts>? A) Seasonal pattern B) Trend C) Cyclical pattern D) Random fluctuation,"[0.219564, 0.219564, 0.496908, -0.2889, -1.074708, -0.566244, -0.104004, -0.2889, -0.335124, -0.104004, -0.104004, -0.05778, 0.080892, 0.17334, 0.265788, 0.080892, 0.450684, 1.32894, 3.270347, -0.797364, -2.877443, -0.335124, 0.17334, 0.17334]","{'mean': 32.325, 'std': 2.163379, 'min': 26.1, 'max': 39.4, 'median': 32.35}","B) Trend. The data shows an increasing trend from 30.0 to 39.4, indicating a general upward movement."
